id,context_term,occurences,ngram,target_term,region,year,target_total_occurences,pct_together,targ_reg_year_rank
kwic_150,abapical,12,2,pseudointellectually,US_Canada,2016,73,0.164383562,10
kwic_151,abaptiston,11,2,pseudointellectually,US_Canada,2016,73,0.150684932,11
kwic_152,abaptistum,11,2,pseudointellectually,US_Canada,2016,73,0.150684932,11
kwic_153,abarambo,11,2,pseudointellectually,US_Canada,2016,73,0.150684932,11
kwic_154,abaris,10,2,pseudointellectually,US_Canada,2016,73,0.136986301,12
kwic_155,abarthrosis,10,2,pseudointellectually,US_Canada,2016,73,0.136986301,12
kwic_156,abarticular,10,2,pseudointellectually,US_Canada,2016,73,0.136986301,12
kwic_157,abarticulation,10,2,pseudointellectually,US_Canada,2016,73,0.136986301,12
kwic_158,abas,10,2,pseudointellectually,US_Canada,2016,73,0.136986301,12
kwic_159,abase,10,2,pseudointellectually,US_Canada,2016,73,0.136986301,12
kwic_160,abased,10,2,pseudointellectually,US_Canada,2016,73,0.136986301,12
kwic_161,abasedly,10,2,pseudointellectually,US_Canada,2016,73,0.136986301,12
kwic_162,abasedness,10,2,pseudointellectually,US_Canada,2016,73,0.136986301,12
kwic_163,abasement,10,2,pseudointellectually,US_Canada,2016,73,0.136986301,12
kwic_164,abasements,10,2,pseudointellectually,US_Canada,2016,73,0.136986301,12
kwic_165,abaser,8,2,pseudointellectually,US_Canada,2016,73,0.109589041,14
kwic_166,abasers,74,1,aeronomies,US_Canada,2016,279,0.265232975,1
kwic_167,aahs,56,1,aeronomies,US_Canada,2016,279,0.200716846,4
kwic_168,aardvark,55,1,aeronomies,US_Canada,2016,279,0.197132616,5
kwic_169,aalii,52,1,aeronomies,US_Canada,2016,279,0.186379928,6
kwic_170,abacate,44,1,aeronomies,US_Canada,2016,279,0.157706093,7
kwic_171,aahed,43,1,aeronomies,US_Canada,2016,279,0.154121864,8
kwic_172,abases,41,1,aeronomies,US_Canada,2016,279,0.146953405,10
kwic_173,aaliis,41,1,aeronomies,US_Canada,2016,279,0.146953405,10
kwic_174,abactinal,40,1,aeronomies,US_Canada,2016,279,0.143369176,11
kwic_175,aam,39,1,aeronomies,US_Canada,2016,279,0.139784946,12
kwic_176,ababua,36,1,aeronomies,US_Canada,2016,279,0.129032258,14
kwic_177,aahing,35,1,aeronomies,US_Canada,2016,279,0.125448029,15
kwic_178,abasgi,33,1,aeronomies,US_Canada,2016,279,0.11827957,16
kwic_179,abash,40,2,aeronomies,US_Canada,2016,279,0.143369176,11
kwic_180,abashed,11,1,founderous,US_Canada,2016,26,0.423076923,1
kwic_181,abamp,4,1,founderous,US_Canada,2016,26,0.153846154,2
kwic_182,abama,4,1,founderous,US_Canada,2016,26,0.153846154,2
kwic_183,abashedly,81,1,dicaryophyte,US_Canada,2016,539,0.150278293,1
kwic_184,aah,62,1,dicaryophyte,US_Canada,2016,539,0.115027829,2
kwic_185,abaff,22,1,headlamps,US_Canada,2016,29,0.75862069,1
kwic_186,aaronitic,21,1,headlamps,US_Canada,2016,29,0.724137931,2
kwic_187,abashedness,12,1,headlamps,US_Canada,2016,29,0.413793103,4
kwic_188,abashes,12,1,headlamps,US_Canada,2016,29,0.413793103,4
kwic_189,abashing,10,1,headlamps,US_Canada,2016,29,0.344827586,5
kwic_190,abashless,7,1,headlamps,US_Canada,2016,29,0.24137931,6
kwic_191,abashlessly,6,1,headlamps,US_Canada,2016,29,0.206896552,7
kwic_192,abayah,6,1,headlamps,US_Canada,2016,29,0.206896552,7
kwic_193,abamps,6,1,headlamps,US_Canada,2016,29,0.206896552,7
kwic_194,aalii,5,1,headlamps,US_Canada,2016,29,0.172413793,8
kwic_195,abashment,5,1,headlamps,US_Canada,2016,29,0.172413793,8
kwic_196,abashments,5,1,headlamps,US_Canada,2016,29,0.172413793,8
kwic_197,abacate,5,1,headlamps,US_Canada,2016,29,0.172413793,8
kwic_198,abactinal,4,1,headlamps,US_Canada,2016,29,0.137931034,9
kwic_199,abasia,4,1,headlamps,US_Canada,2016,29,0.137931034,9
kwic_200,abasias,4,1,headlamps,US_Canada,2016,29,0.137931034,9
kwic_201,abacination,4,1,headlamps,US_Canada,2016,29,0.137931034,9
kwic_202,aaronical,4,1,headlamps,US_Canada,2016,29,0.137931034,9
kwic_203,abasic,4,1,headlamps,US_Canada,2016,29,0.137931034,9
kwic_204,abasers,4,1,headlamps,US_Canada,2016,29,0.137931034,9
kwic_205,abasing,4,1,headlamps,US_Canada,2016,29,0.137931034,9
kwic_206,abaptiston,19,2,headlamps,US_Canada,2016,29,0.655172414,3
kwic_207,abasio,4,2,headlamps,US_Canada,2016,29,0.137931034,9
kwic_208,abacli,23,1,harpalus,US_Canada,2016,2,11.5,1
kwic_209,aaliis,14,1,harpalus,US_Canada,2016,2,7,2
kwic_210,abask,12,1,harpalus,US_Canada,2016,2,6,3
kwic_211,abassi,10,1,harpalus,US_Canada,2016,2,5,4
kwic_212,abassin,9,1,harpalus,US_Canada,2016,2,4.5,5
kwic_213,aa,9,1,harpalus,US_Canada,2016,2,4.5,5
kwic_214,abastard,9,1,harpalus,US_Canada,2016,2,4.5,5
kwic_215,abastardize,8,1,harpalus,US_Canada,2016,2,4,6
kwic_216,abastral,8,1,harpalus,US_Canada,2016,2,4,6
kwic_217,abatable,7,1,harpalus,US_Canada,2016,2,3.5,7
kwic_218,abatage,7,1,harpalus,US_Canada,2016,2,3.5,7
kwic_219,abacate,7,1,harpalus,US_Canada,2016,2,3.5,7
kwic_220,abate,7,1,harpalus,US_Canada,2016,2,3.5,7
kwic_221,abated,6,1,harpalus,US_Canada,2016,2,3,8
kwic_222,abatement,6,1,harpalus,US_Canada,2016,2,3,8
kwic_223,abatements,6,1,harpalus,US_Canada,2016,2,3,8
kwic_224,aalii,6,1,harpalus,US_Canada,2016,2,3,8
kwic_225,abater,6,1,harpalus,US_Canada,2016,2,3,8
kwic_226,abaters,5,1,harpalus,US_Canada,2016,2,2.5,9
kwic_227,abates,5,1,harpalus,US_Canada,2016,2,2.5,9
kwic_228,aardvark,5,1,harpalus,US_Canada,2016,2,2.5,9
kwic_229,abandum,5,1,harpalus,US_Canada,2016,2,2.5,9
kwic_230,abatic,5,1,harpalus,US_Canada,2016,2,2.5,9
kwic_231,abating,5,1,harpalus,US_Canada,2016,2,2.5,9
kwic_232,abatis,5,1,harpalus,US_Canada,2016,2,2.5,9
kwic_233,ababua,5,1,harpalus,US_Canada,2016,2,2.5,9
kwic_234,abatised,5,1,harpalus,US_Canada,2016,2,2.5,9
kwic_235,abacination,4,1,harpalus,US_Canada,2016,2,2,10
kwic_236,abatises,4,1,harpalus,US_Canada,2016,2,2,10
kwic_237,abatjour,4,1,harpalus,US_Canada,2016,2,2,10
kwic_238,abandons,4,1,harpalus,US_Canada,2016,2,2,10
kwic_239,abatjours,4,1,harpalus,US_Canada,2016,2,2,10
kwic_240,ababdeh,4,1,harpalus,US_Canada,2016,2,2,10
kwic_241,abaton,4,1,harpalus,US_Canada,2016,2,2,10
kwic_242,abator,4,1,harpalus,US_Canada,2016,2,2,10
kwic_243,abators,4,1,harpalus,US_Canada,2016,2,2,10
kwic_244,abacuses,4,1,harpalus,US_Canada,2016,2,2,10
kwic_245,abattage,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_246,abattis,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_247,abandonee,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_248,aam,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_249,abasers,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_250,abattised,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_251,abattises,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_252,abattoir,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_253,abattoirs,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_254,abattu,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_255,aahing,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_256,abattue,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_257,abatua,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_258,abature,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_259,abaue,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_260,abave,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_261,abac,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_262,abactinal,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_263,abaxial,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_264,abaxile,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_265,abaze,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_266,aarrghh,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_267,abb,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_268,abba,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_269,abbacy,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_270,abbacies,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_271,abbacomes,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_272,abbadide,3,1,harpalus,US_Canada,2016,2,1.5,11
kwic_273,abbaye,2,1,harpalus,US_Canada,2016,2,1,12
kwic_274,abbandono,2,1,harpalus,US_Canada,2016,2,1,12
kwic_275,abbas,2,1,harpalus,US_Canada,2016,2,1,12
kwic_276,abbasi,2,1,harpalus,US_Canada,2016,2,1,12
kwic_277,abbasid,2,1,harpalus,US_Canada,2016,2,1,12
kwic_278,abbassi,2,1,harpalus,US_Canada,2016,2,1,12
kwic_279,abbasside,2,1,harpalus,US_Canada,2016,2,1,12
kwic_280,abaff,2,1,harpalus,US_Canada,2016,2,1,12
kwic_281,abbate,2,1,harpalus,US_Canada,2016,2,1,12
kwic_282,abbatial,2,1,harpalus,US_Canada,2016,2,1,12
kwic_283,abbatical,2,1,harpalus,US_Canada,2016,2,1,12
kwic_284,abbatie,2,1,harpalus,US_Canada,2016,2,1,12
kwic_285,abbe,2,1,harpalus,US_Canada,2016,2,1,12
kwic_286,abbey,2,1,harpalus,US_Canada,2016,2,1,12
kwic_287,abbeys,2,1,harpalus,US_Canada,2016,2,1,12
kwic_288,abbeystead,2,1,harpalus,US_Canada,2016,2,1,12
kwic_289,abbeystede,2,1,harpalus,US_Canada,2016,2,1,12
kwic_290,abbes,2,1,harpalus,US_Canada,2016,2,1,12
kwic_291,abbess,2,1,harpalus,US_Canada,2016,2,1,12
kwic_292,abbesses,2,1,harpalus,US_Canada,2016,2,1,12
kwic_293,aani,2,1,harpalus,US_Canada,2016,2,1,12
kwic_294,abbest,2,1,harpalus,US_Canada,2016,2,1,12
kwic_295,abbevillian,2,1,harpalus,US_Canada,2016,2,1,12
kwic_296,abby,2,1,harpalus,US_Canada,2016,2,1,12
kwic_297,abbie,2,1,harpalus,US_Canada,2016,2,1,12
kwic_298,abboccato,2,1,harpalus,US_Canada,2016,2,1,12
kwic_299,abbogada,2,1,harpalus,US_Canada,2016,2,1,12
kwic_300,abanic,2,1,harpalus,US_Canada,2016,2,1,12
kwic_301,abbot,2,1,harpalus,US_Canada,2016,2,1,12
kwic_302,aahs,2,1,harpalus,US_Canada,2016,2,1,12
kwic_303,abbotcy,2,1,harpalus,US_Canada,2016,2,1,12
kwic_304,abbotcies,2,1,harpalus,US_Canada,2016,2,1,12
kwic_305,abbotnullius,2,1,harpalus,US_Canada,2016,2,1,12
kwic_306,abashedly,2,1,harpalus,US_Canada,2016,2,1,12
kwic_307,abacisci,2,1,harpalus,US_Canada,2016,2,1,12
kwic_308,abbotric,2,1,harpalus,US_Canada,2016,2,1,12
kwic_309,abbots,2,1,harpalus,US_Canada,2016,2,1,12
kwic_310,abbotship,2,1,harpalus,US_Canada,2016,2,1,12
kwic_311,abbotships,2,1,harpalus,US_Canada,2016,2,1,12
kwic_312,abbott,2,1,harpalus,US_Canada,2016,2,1,12
kwic_313,abbozzo,2,1,harpalus,US_Canada,2016,2,1,12
kwic_314,abbr,2,1,harpalus,US_Canada,2016,2,1,12
kwic_315,aardwolves,2,1,harpalus,US_Canada,2016,2,1,12
kwic_316,abbrev,2,1,harpalus,US_Canada,2016,2,1,12
kwic_317,abbreviatable,2,1,harpalus,US_Canada,2016,2,1,12
kwic_318,abbreviate,2,1,harpalus,US_Canada,2016,2,1,12
kwic_319,abbreviated,2,1,harpalus,US_Canada,2016,2,1,12
kwic_320,abbreviately,2,1,harpalus,US_Canada,2016,2,1,12
kwic_321,abbreviates,2,1,harpalus,US_Canada,2016,2,1,12
kwic_322,abbreviating,2,1,harpalus,US_Canada,2016,2,1,12
kwic_323,abbreviation,2,1,harpalus,US_Canada,2016,2,1,12
kwic_324,abbreviations,2,1,harpalus,US_Canada,2016,2,1,12
kwic_325,abbreviator,2,1,harpalus,US_Canada,2016,2,1,12
kwic_326,abbreviatory,2,1,harpalus,US_Canada,2016,2,1,12
kwic_327,abacay,2,1,harpalus,US_Canada,2016,2,1,12
kwic_328,abbreviators,2,1,harpalus,US_Canada,2016,2,1,12
kwic_329,abbreviature,2,1,harpalus,US_Canada,2016,2,1,12
kwic_330,abbroachment,2,1,harpalus,US_Canada,2016,2,1,12
kwic_331,abacterial,2,1,harpalus,US_Canada,2016,2,1,12
kwic_332,abc,2,1,harpalus,US_Canada,2016,2,1,12
kwic_333,abcess,2,1,harpalus,US_Canada,2016,2,1,12
kwic_334,abcissa,2,1,harpalus,US_Canada,2016,2,1,12
kwic_335,abcoulomb,2,1,harpalus,US_Canada,2016,2,1,12
kwic_336,abd,2,1,harpalus,US_Canada,2016,2,1,12
kwic_337,abdal,2,1,harpalus,US_Canada,2016,2,1,12
kwic_338,abasgi,2,1,harpalus,US_Canada,2016,2,1,12
kwic_339,abdali,2,1,harpalus,US_Canada,2016,2,1,12
kwic_340,abdaria,2,1,harpalus,US_Canada,2016,2,1,12
kwic_341,aaronitic,2,1,harpalus,US_Canada,2016,2,1,12
kwic_342,abdat,2,1,harpalus,US_Canada,2016,2,1,12
kwic_343,abderian,2,1,harpalus,US_Canada,2016,2,1,12
kwic_344,abderite,2,1,harpalus,US_Canada,2016,2,1,12
kwic_345,abdest,2,1,harpalus,US_Canada,2016,2,1,12
kwic_346,abdicable,2,1,harpalus,US_Canada,2016,2,1,12
kwic_347,abdicant,2,1,harpalus,US_Canada,2016,2,1,12
kwic_348,abdicate,2,1,harpalus,US_Canada,2016,2,1,12
kwic_349,abdicated,2,1,harpalus,US_Canada,2016,2,1,12
kwic_350,abdicates,2,1,harpalus,US_Canada,2016,2,1,12
kwic_351,abdicating,2,1,harpalus,US_Canada,2016,2,1,12
kwic_352,abdication,2,1,harpalus,US_Canada,2016,2,1,12
kwic_353,abdications,2,1,harpalus,US_Canada,2016,2,1,12
kwic_354,abdicative,2,1,harpalus,US_Canada,2016,2,1,12
kwic_355,abdicator,2,1,harpalus,US_Canada,2016,2,1,12
kwic_356,abdiel,2,1,harpalus,US_Canada,2016,2,1,12
kwic_357,abditive,2,1,harpalus,US_Canada,2016,2,1,12
kwic_358,abacas,2,1,harpalus,US_Canada,2016,2,1,12
kwic_359,abditory,2,1,harpalus,US_Canada,2016,2,1,12
kwic_360,abdom,2,1,harpalus,US_Canada,2016,2,1,12
kwic_361,abdomen,2,1,harpalus,US_Canada,2016,2,1,12
kwic_362,abdomens,2,1,harpalus,US_Canada,2016,2,1,12
kwic_363,abdomina,2,1,harpalus,US_Canada,2016,2,1,12
kwic_364,abdominal,2,1,harpalus,US_Canada,2016,2,1,12
kwic_365,abdominales,2,1,harpalus,US_Canada,2016,2,1,12
kwic_366,aback,2,1,harpalus,US_Canada,2016,2,1,12
kwic_367,abdominalia,1,1,harpalus,US_Canada,2016,2,0.5,13
kwic_368,abdominalian,1,1,harpalus,US_Canada,2016,2,0.5,13
kwic_369,abdominally,1,1,harpalus,US_Canada,2016,2,0.5,13
kwic_370,abdominals,1,1,harpalus,US_Canada,2016,2,0.5,13
kwic_371,abdominoanterior,1,1,harpalus,US_Canada,2016,2,0.5,13
